ArtistId,ArtistTitle,ArtistDescription,,
0T12K3paFvH0yo1Mb7dxME,Dallas Gordon,fingerstyle ,,
0T7J61YgErxSH8yuyggHJO,Stoney LaRue,country deep texas country outlaw country texas country ,,
0tCtGc5vt29zFZp6KXzN50,Beanie Sigel,crunk dirty south rap east coast hip hop gangster rap hardcore hip hop hip hop hip pop pop rap rap southern hip hop trap music ,,
0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,brill building pop chicago soul classic funk rock disco funk mellow gold memphis soul motown quiet storm soul soul blues soul christmas southern soul ,,
0TImkz4nPqjegtVSMZnMRq,TLC,dance pop hip pop new jack swing pop pop christmas pop rap r&b soul christmas urban contemporary ,,
0TJB3EE2efClsYIDQ8V2Jk,Elbow,britpop chamber pop indie rock madchester modern rock ,,
0tJCNteqwm7LmRZ6KWr8GT,Chip,grime house uk drill ,,
0tjGCSrruGqnHhdVd4DuJ5,Geschwister Hofmann,schlager volksmusik ,,
0TnOYISbd1XYRBk9myaseg,Pitbull,dance pop latin pop pop rap ,,
0ty0xha1dbprYIUAQufkFn,Patti LaBelle,classic funk rock dance pop disco funk hip pop memphis soul motown neo soul new jack swing pop post-disco quiet storm r&b soul soul blues soul christmas southern soul urban contemporary ,,
0Ty63ceoRnnJKVEYP0VQpk,Sting,mellow gold permanent wave pop christmas soft rock ,,
0u2aTzw3CgwBEoGdJKW85E,Andy & Rachel Graham,anthem worship ,,
0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,,,
0uAjBatvB4ubpd4kCfjmNt,A Flock Of Seagulls,dance rock new romantic new wave new wave pop synthpop ,,
0Uh7SltdvcEKsuWqWohuyB,Krystal Keith,contemporary country country dawn ok indie ,,
0Uj2hge2fxypJ7f4ik6lpr,Blindside,christian alternative rock christian hardcore christian metal christian punk christian rock dreamo metalcore swedish alternative rock ,,
0UKfenbZb15sqhfPC6zbt3,DEVO,alternative rock art rock dance rock experimental experimental rock funk rock garage rock new romantic new wave new wave pop post-punk power pop punk synthpop uk post-punk zolo ,,
0ulrA97MVxbKIm4woKTHIU,Static the Prodigy,,,
0uM31szF8JQfmKDbsSUaVr,Aboud Abdel Al,belly dance ,,
0UmBaQJflaHddKtf1lrA6F,Dennis Brown,dancehall dub lovers rock reggae reggae fusion rock steady roots reggae ,,
0UMJlMGr85C0C5D7wmB0Ik,T. Graham Brown,country country christmas country gospel nashville sound traditional country ,,
0uNC9XuH437fKCCMuzvSks,Ricky Skaggs,bluegrass country country christmas country gospel country rock cowboy western nashville sound old-time outlaw country progressive bluegrass traditional country traditional folk western swing ,,
0uNEy4544VZq2KOl7BsLuo,Lalah Hathaway,neo soul new jack swing quiet storm r&b soul urban contemporary ,,
0uq5PttqEjj3IH1bzwcrXF,Spice Girls,dance pop europop pop pop christmas pop rock r&b ,,
0urTpYCsixqZwgNTkPJOJ4,Aaliyah,dance pop deep pop r&b hip pop indie r&b neo soul pop pop rap r&b urban contemporary ,,
0UsSqJeKRR07Eqz5RSXi6O,1980s,,,
0uUNzXylqsZdmFDwdxaP1V,B.J. Thomas,adult standards brill building pop bubblegum pop christmas country christmas folk rock lounge mellow gold merseybeat nashville sound soft rock ,,
0uv4ZbFiycvipJyzZiMIA2,Floyd Domino,,,
0Vdv0pEg0SwdqoEbpP3MJ1,Bart Crow,deep texas country outlaw country texas country ,,
0vEsuISMWAKNctLlUAhSZC,Counting Crows,alternative rock mellow gold neo mellow pop rock post-grunge rock singer-songwriter ,,
0VnLQZ37oYVlV9MeztxSmu,Soul Dhamma,,,
0vR2qb8m9WHeZ5ByCbimq2,Reik,latin latin arena pop latin pop reggaeton tropical ,,
0vrosuNLmnofQq7Pog67JB,Biswas,,,
0VvXXDLfETyEkvsYmjXP54,Hollywood Holt,,,
0vWCyXMrrvMlCcepuOJaGI,Boys Like Girls,emo modern rock neo mellow pop pop emo pop punk pop rock post-teen pop ,,
0Vyho9g2mAnPWOWwPNO83H,Rachel Farley,contemporary country country dawn country road modern country rock ,,
0vYkHhJ48Bs3jWcvZXvOrP,Patti Smith,art rock classic rock dance rock folk christmas folk rock folk-pop heavy christmas new wave new wave pop permanent wave post-punk protopunk psychedelic rock punk punk christmas rock singer-songwriter ,,
0VyNiaUWxot9V0efpoi0qt,Kim Kardashian,deep dance pop ,,
0vYQRW5LIDeYQOccTviQNX,Kris Kristofferson,country country gospel country rock cowboy western folk folk rock mellow gold nashville sound outlaw country roots rock singer-songwriter texas country traditional country traditional folk ,,
0w3gz9gyAFb97c0TKOKv7H,Held Hostage,,,
0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,rock-and-roll rockabilly ,,
0wiDTAOnE8sEjhnaaFILqR,Don Rich,swamp pop ,,
0wOnokuOcSoYAUZN6jmpDc,Billy Walker,country christmas country gospel cowboy western nashville sound outlaw country traditional country western swing ,,
0wsdUS0EJ7zHgti2nxTVWR,Patrick Stump,emo modern rock pop emo pop punk ,,
0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,album rock blues-rock classic rock hard rock mellow gold rock soft rock ,,
0x3JvTqrkjnkVD3hTCdNV1,Watch Me,,,
0XHiH53dHrvbwfjYM7en7I,Chris Cornell,alternative metal alternative rock funk rock grunge post-grunge rock ,,
0xhLp59a1jm2yaqwEcrrEx,Jackson Taylor & the Sinners,deep texas country outlaw country redneck texas country ,,
0Xi59sEw38vRvwleSAVqoo,Marty Robbins,adult standards christmas country country christmas country gospel country rock cowboy western nashville sound outlaw country rock-and-roll rockabilly traditional country traditional folk western swing ,,
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,contemporary country country country christmas country road outlaw country pop christmas redneck traditional country ,,
0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,alternative dance alternative rock dance-punk garage rock indie rock modern rock new rave rock ,,
0xOeVMOz2fVg5BJY3N6akT,Jaden Smith,,,
0XQIFN6X5mD98c6gOSLtfJ,The Winery Dogs,progressive metal ,,
0xTcxl35DKXUeYRWqY10w6,Peewee Longway,crunk deep southern trap deep trap dirty south rap dwn trap gangster rap rap southern hip hop trap music ,,
0xxJO75NeIAF5jYruLYIDT,Tracy Byrd,contemporary country country country christmas country road country rock modern country rock outlaw country redneck texas country traditional country ,,
0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,alternative hip hop dirty south rap escape room gangster rap hardcore hip hop hip hop pop rap rap southern hip hop trap music underground hip hop ,,
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,pop rap rap trap music ,,
0Y8KmFkKOgJybpVobn1onU,Luciano Pavarotti,canzone napoletana opera operatic pop ,,
0yDmbRjVTQsQd3OnMs5s3I,Gregg Allman,blues-rock classic rock country blues country rock electric blues folk rock jam band mellow gold modern blues rock roots rock singer-songwriter soft rock southern rock texas blues ,,
0YeWW8LhLaoI9dM6YTFXKp,Big Nuz,kwaito kwaito house ,,
0YinUQ50QDB7ZxSCLyQ40k,DJ Mustard,deep pop r&b dwn trap hip hop pop rap r&b rap southern hip hop trap music ,,
0yIpu2g1nokOhJF9qwjmea,Blind Joe,,,
0yKwlAeanIKjh5WERajdw6,Lane Turner,deep contemporary country ,,
0YMDurwdAVosp0voDcFdFG,Chanel West Coast,,,
0yNSzH5nZmHzeE2xn6Xshb,Calle 13,latin latin alternative latin hip hop puerto rican rock reggaeton rock en espanol tropical ,,
0YQnIyTf9i5M8QEZ7uNSr6,Oag,malaysian pop ,,
0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie,alternative rock folk christmas folk-pop indie christmas indie folk indie pop indie rock lo-fi modern rock neo mellow pop rock stomp and holler ,,
0YWxKQj2Go9CGHCp77UOyy,Fabolous,crunk dance pop dirty south rap gangster rap hardcore hip hop hip hop hip pop pop rap r&b rap trap music urban contemporary ,,
0yxW8OwXUSmgvop0rMNdhT,Kitty Lee,,,
0z4gvV4rjIZ9wHck67ucSV,Akon,dance pop hip hop pop pop rap r&b rap southern hip hop ,,
0z4IT2s3fD9BWMUE52fU9S,Aubrey Haynie,bluegrass old-time progressive bluegrass ,,
0z5DFXmhT4ZNzWElsM7V89,Erasure,dance pop dance rock europop new romantic new wave new wave pop pop christmas synthpop ,,
0Z6hyoqGpchajBS8Gt3c0l,Little Wings,anti-folk freak folk indie folk lo-fi new weird america slow core ,,
0zAZS77fyK4sqjsEOGUERM,Big Country Bluegrass,bluegrass ,,
0ZIwOAzDuGPspzK7yiTc4S,Little Feat,album rock blues blues-rock british blues classic funk rock classic rock country blues country rock electric blues folk folk rock jam band jazz blues mellow gold modern blues new orleans blues psychedelic rock rock roots rock singer-songwriter soft rock southern rock texas blues traditional blues ,,
0zkerR9DfzmD564AOCnjZf,Kathleen Regan,,,
0zlJDQgqnr9AocrH9gs1Es,Lyle Lovett,alternative country country blues country christmas country rock folk folk rock folk-pop lilith mellow gold new americana outlaw country roots rock singer-songwriter texas country traditional country traditional folk ,,
0ZnY6mQmgr2yZarjry68td,June Carter Cash,country gospel cowboy western nashville sound outlaw country traditional country ,,
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,modern rock neo mellow piano rock pop pop christmas pop punk pop rock viral pop ,,
0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,dance pop hip pop indie r&b neo soul new jack swing pop pop rap quiet storm r&b urban contemporary ,,
0ZVqyfTk5GaaRiQNQaW9jg,Jeffree Star,electropowerpop strut ,,
0zWuFvKeBolzf49UpO8pbj,Barefoot Man,beach music ,,
0Zy4ncr8h1jd7Nzr9946fD,Killing Joke,dance rock dark wave dream pop electronic experimental experimental rock funk rock gothic rock grunge industrial industrial metal industrial rock new romantic new wave no wave post-punk punk uk post-punk ,,
0ZZOIWyRv8tdx0kLPlTtMg,Ronnie McDowell,country country gospel nashville sound traditional country ,,
108moq3rq6bm1M4Ypz0J02,Intocable,banda grupera latin latin pop norteno ranchera regional mexican tejano ,,
108ugtkRFQzP9nGgNiyERO,Hundred Waters,chamber pop chillwave indie psych-pop indie r&b indietronica shimmer pop vapor soul ,,
10exVja0key0uqUkk6LJRT,Vance Joy,folk-pop indie folk indie pop modern rock neo mellow pop ,,
10gzBoINW3cLJfZUka8Zoe,Above & Beyond,big room edm progressive house progressive trance trance uplifting trance ,,
11kpGPoqvgcekz44AOmckk,Reverend Dr. Morgan Babb,,,
11sAWrpIkFUPQlXoQqpeBV,Bill & Gloria Gaither,christian christmas christian relaxative country christmas country gospel norwegian gospel southern gospel ,,
11W8OAdUklL05kUedjFyus,Lois Snead,,,
1255GTUKNCLCTvH9ctD4cT,Dru Hill,crunk dance pop deep pop r&b dirty south rap hip pop neo soul new jack swing pop christmas pop rap quiet storm r&b soul christmas southern hip hop urban contemporary ,,
12Chz98pHFMPJEknJQMWvI,Muse,alternative metal alternative rock garage rock indie rock modern rock permanent wave piano rock post-grunge rock ,,
12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,album rock classic rock contemporary country country country christmas country road country rock mellow gold nashville sound outlaw country redneck rock southern rock texas country traditional country ,,
12FHARd9fY0Tu0ila4Ua25,Trick Daddy,crunk dirty south rap gangster rap hip hop hip pop pop rap rap southern hip hop trap music ,,
12PSlydMSjEHzSCj9X5qv7,Baby Bash,chicano rap crunk dance pop dirty south rap gangster rap hip hop hip pop latin hip hop pop rap r&b rap southern hip hop trap music urban contemporary ,,
13aBWT8LN4oNWWGFOu96MA,Clay Aiken,idol pop christmas ,,
13ny6LeAV0WvbDk32QRayD,KC Concepcion,opm ,,
13saZpZnCDWOI9D4IJhp1f,Lily Allen,dance pop europop folk-pop pop pop rock post-teen pop ,,
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,east coast hip hop pop rap rap trap music ,,
13UXMns4uwUrEpIzY79Qgw,Daley,deep indie r&b indie r&b neo soul r&b urban contemporary ,,
13y0kncDD4J9wxCyfKr10W,Bette Midler,adult standards cabaret dance pop mellow gold new wave pop show tunes soft rock ,,
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,dirty south rap dwn trap pop rap rap southern hip hop trap music ,,
13YmWQJFwgZrd4bf5IjMY4,Brad Paisley,contemporary country country country christmas country road pop christmas ,,
13YoXxZt6SLg96dQE1vkHy,Suzy Bogguss,contemporary country country country christmas country rock nashville sound traditional country ,,
143WrhdpwUoOhMFKVTIYvs,Alvin Slaughter,gospel worship ,,
14f1WN9TUDVBK4sHUStmLG,MBLAQ,dance pop k-pop ,,
14H7ag1wpQOsPPQJOD6Dqr,Zero 7,acid jazz downtempo electronic nu jazz trip hop ,,
14pVkFUHDL207LzLHtSA18,Pantera,alternative metal alternative rock funk rock groove metal hard rock metal nu metal post-grunge rap metal rap rock rock wrestling ,,
14uxgNVaUtq8dnpbsmGxb7,Tone Trump,,,
14ZxDAK6ITtZZqPdiWrvSn,Everlast,post-grunge rap metal rap rock ,,
15ajdFAi5bjj5pS9laBfBL,Right Said Fred,eurodance europop hip house ,,
15FyiY3ChN0QRspHIQYq0W,Dion,adult standards brill building pop bubblegum pop christmas doo-wop folk rock motown rock-and-roll rockabilly ,,
15iVAtD3s3FsQR4w1v6M0P,Chief Keef,deep trap drill dwn trap hip hop pop rap rap southern hip hop trap music underground hip hop ,,
161AC1AVRkIGIMxyj5djFQ,Clutch,alternative metal alternative rock funk metal funk rock garage rock groove metal hard rock nu metal rap metal rap rock rock stoner metal stoner rock ,,
163tK9Wjr9P9DmM0AVK7lm,Lorde,dance pop metropopolis pop post-teen pop ,,
165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,alternative metal alternative rock funk metal nu metal post-grunge rap metal rap rock rock wrestling ,,
168dgYui7ExaU612eooDF1,Brand New,emo modern rock pop punk screamo ,,
16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,alternative rock anti-folk blues-rock chamber pop classic rock dance-punk dream pop experimental rock folk-pop freak folk garage rock indie christmas indie folk indie pop indie rock indietronica lo-fi modern rock neo-psychedelic new wave noise pop ok indie psychedelic rock rock singer-songwriter space rock ,,
16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes,folk-pop garage rock indie folk indie pop modern blues modern rock stomp and holler ,,
16kOCiqZ1auY4sokSeZuKf,Los Bukis,banda grupera latin latin pop norteno nu-cumbia ranchera regional mexican ,,
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,folk-pop indie folk indie pop modern rock neo mellow stomp and holler ,,
16rV2Pqq0YkrTFTPT1T4pq,Edgar Lira,latin christian ,,
17lzZA2AlOHwCwFALHttmp,2 Chainz,dwn trap pop rap rap southern hip hop trap music ,,
17TQARy0Jgaq2g12AaHRv5,Suzanne Conroy,,,
17XXKfRBMCWvLrqGoNkJXm,Engelbert Humperdinck,adult standards brill building pop christmas easy listening lounge mellow gold soft rock ,,
187xgSpsFH8mMbAcoCW0zE,Billy Paul,chicago soul classic funk rock disco funk jazz funk memphis soul motown quiet storm soul soul blues southern soul ,,
188VINPQh5dyNfLUkevKqf,Olivia Holt,dance pop pop post-teen pop teen pop viral pop ,,
196lKsA13K3keVXMDFK66q,The Avett Brothers,alternative country folk christmas folk-pop indie folk indie pop modern rock neo mellow new americana pop rock progressive bluegrass roots rock singer-songwriter stomp and holler ,,
19Fi1Rj7kk8kyiwxpXy3yM,August Alsina,dance pop deep pop r&b dwn trap hip pop indie r&b pop pop rap r&b rap southern hip hop trap music urban contemporary ,,
19I4tYiChJoxEO5EuviXpz,AFI,alternative metal alternative rock emo modern rock nu metal pop punk post-grunge punk screamo skate punk ,,
19KwjzvIL92r29IINtlPNP,Scarface,crunk deep southern trap dirty south rap gangster rap hardcore hip hop hip hop pop rap rap southern hip hop trap music ,,
19l4oVulvZzVoBEfaP3i0n,Jessa Zaragoza,opm ,,
19ra5tSw0tWufvUp8GotLo,George Michael,boy band dance pop dance rock europop mellow gold new romantic new wave new wave pop pop christmas soft rock ,,
19rplJ3Uh67C1fNAwq7ohw,_____ ______,classic russian rock eurovision russian pop russiavision ,,
19sJfp2FK2evlsw46WVhPG,Paul Gilbert,metal guitar neo classical metal ,,
19y5MFBH7gohEdGwKM7QsP,Luther Vandross,classic funk rock dance pop disco funk motown neo soul new jack swing quiet storm r&b soul soul christmas urban contemporary ,,
19zqV9DV3txjMUjHvltl2D,Motion City Soundtrack,emo modern rock pop punk pop rock screamo ,,
1A4vcbjzJ0M1wbuCqEY6cU,David Adam Byrnes,modern country rock ,,
1AeC9AuzqGc3IXMC2T5xny,Zakk Wylde,alternative metal groove metal hard rock heavy christmas metal rock ,,
1AgABRd0De0YyZAivuPtFF,Halfway to Hazard,contemporary country country country road lift kit modern country rock redneck ,,
1aH6Fv9D1PeFAliJghoY9x,Los Macheteros,,,
1AhfLNt7teChymEclbsHlo,Cledus T. Judd,comic contemporary country country country christmas country road redneck ,,
1anyVhU62p31KFi8MEzkbf,Chance The Rapper,pop rap rap ,,
1aOp1lgpcwRxADf1jHvXhu,Dear and the Headlights,alternative emo dreamo emo modern rock progressive post-hardcore ,,
1ARZrF9nU4zgdDHuBIfqMq,Webb Pierce,country gospel cowboy western nashville sound outlaw country traditional country western swing ,,
1aSIXmBKKrEVIbGLwhedIe,Chely Wright,contemporary country country country christmas country dawn ,,
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,art rock dance rock folk christmas folk-pop indie christmas lilith new romantic new wave new wave pop permanent wave piano rock pop rock singer-songwriter ,,
1ATilOJNBUgLmmF7N9pznE,Young Pyrex Martinez,,,
1B8ySGDAiXTCvnJNH4HSCG,All-4-One,boy band dance pop new jack swing quiet storm r&b soul christmas urban contemporary ,,
1bDWGdIC2hardyt55nlQgG,Weird Al Yankovic,comedy rock comic ,,
1BhWF9W2PngtPSyobKg0rP,Pia Mia,dance pop deep pop r&b pop post-teen pop r&b teen pop tropical house viral pop ,,
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,big room dance pop disco house edm electro house filter house house pop tropical house vocal house ,,
1BKaTL1LT3J5L0g3T2tfNi,Naked Blue & Steuart Smith,,,
1bOBSXQZnVZfOZtvKr5lLs,Mike O'Brien,,,
1bqxdqvUtPWZri43cKHac8,MAX,pop post-teen pop teen pop viral pop ,,
1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,adult standards brill building pop bubblegum pop christmas classic rock folk folk rock mellow gold psychedelic rock rock-and-roll singer-songwriter soft rock traditional folk ,,
1bSn5aMcE83TXLlLDU9rTy,Jah Cure,dancehall lovers rock reggae reggae fusion roots reggae ,,
1BSXtdFlVDUOS6g1T3tmME,We Are The In Crowd,alternative pop rock candy pop emo pixie pop emo pop punk ,,
1bT7m67vi78r2oqvxrP3X5,Naughty Boy,dance pop house pop tropical house ,,
1By9QBFnjZAoI83BZppHlt,Billy Currington,contemporary country country country road modern country rock ,,
1c22GXH30ijlOfXhfLz9Df,Elvis Crespo,latin latin hip hop latin pop merengue reggaeton salsa tropical ,,
1C4kZs9XyNnm9HWFng6ZFH,Justin Hayward,art rock mellow gold progressive rock soft rock symphonic rock ,,
1c70yCa8sRgIiQxl3HOEFo,Cherish,dance pop deep pop r&b hip pop r&b southern hip hop urban contemporary ,,
1caBfBEapzw8z2Qz9q0OaQ,Asking Alexandria,alternative metal melodic metalcore metalcore post-screamo rap metal screamo ,,
1co4F2pPNH8JjTutZkmgSm,Ramones,classic rock hard rock heavy christmas permanent wave punk punk christmas rock skate punk ,,
1corbtNFwhBFcrVfcehXue,Hollywood Porn Stars,belgian indie french rock ,,
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,dance pop edm pop tropical house ,,
1Cv4OTcRrMvpUqKQftW88M,Haystak,crunk dirty south rap gangster rap pop rap redneck southern hip hop trap music ,,
1CYsQCypByMVgnv17qsSbQ,Crosby, Stills, Nash & Young,album rock art rock blues-rock british blues classic rock country rock electric blues folk folk rock mellow gold psychedelic rock rock roots rock singer-songwriter soft rock southern rock traditional folk 
1d6dwipPrsFSJVmFTTdFSS,Paulina Rubio,dance pop grupera latin latin arena pop latin pop spanish pop tropical ,,
1Db5GsIoVWYktPoD2nnPZZ,Gloria Trevi,grupera latin latin arena pop latin pop ,,
1dCVdk6wu7QU7hYGCheU8T,Jo Hikk,canadian country modern country rock ,,
1dfeR4HaWDbWqFHLkxsg1d,Queen,album rock classic rock glam rock heavy christmas rock ,,
1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch,contemporary country country country road modern country rock ,,
